This file is created using RaceChrono Pro v10.2.3 ( http://racechrono.com/ ).
Format,3
Session title,"GGLC 2026-06-20"
Session type,Lap timing
Track name,"GGLC 2026-06-20"
Driver name,
Created,20/06/2026,17:32
Note,

timestamp,fragment_id,lap_number,elapsed_time,distance_traveled,accuracy,altitude,bearing,device_battery_level,device_update_rate,fix_type,latitude,longitude,satellites,speed,combined_acc,device_update_rate,lateral_acc,lean_angle,longitudinal_acc,speed,accelerator_pos,relative_throttle_pos,rpm,throttle_pos,device_update_rate,x_acc,y_acc,z_acc,device_update_rate,x_acc,y_acc,z_acc,device_update_rate,x_rate_of_rotation,y_rate_of_rotation,z_rate_of_rotation,device_update_rate,x_rate_of_rotation,y_rate_of_rotation,z_rate_of_rotation,device_update_rate,x_magnetic_field,y_magnetic_field,z_magnetic_field
unix time,,,s,m,m,m,deg,%,Hz,,deg,deg,sats,m/s,G,Hz,G,deg,G,m/s,%,%,rpm,%,Hz,G,G,G,Hz,G,G,G,Hz,deg/s,deg/s,deg/s,Hz,deg/s,deg/s,deg/s,Hz,uT,uT,uT
,,,,,200: gps,200: gps,200: gps,200: gps,200: gps,200: gps,200: gps,200: gps,200: gps,200: gps,calc,calc,calc,calc,calc,calc,300: obd,300: obd,300: obd,300: obd,100: acc,100: acc,100: acc,100: acc,201: acc,201: acc,201: acc,201: acc,101: gyro,101: gyro,101: gyro,101: gyro,202: gyro,202: gyro,202: gyro,202: gyro,102: magn,102: magn,102: magn,102: magn
1781977655.036,0,1,885.677,581.10754,0.19692,23.09631,342.465,98.0,24.99943,3.0,36.6672387,-121.6033534,15.0,23.20862,0.22483,20.0,-0.2096,10.63079,0.08038,23.2111,14.90196,10.52196,5347.84444,18.82353,100.09011,0.37502,1.10623,0.36868,24.99943,-0.82284,-0.40427,0.65898,100.06359,-16.4618,90.9626,-16.463,24.99943,10.34154,4.06923,-0.80154,98.11114,125.583,-211.2912,-646.6916
1781977655.039,0,1,885.68,581.179,0.197,23.096,342.974,98.0,24.99942,3.0,36.6672393,-121.6033537,15.0,23.205,0.21723,20.0,-0.20198,10.26736,0.07902,23.20776,14.90196,10.53024,5345.57778,18.82353,100.09107,0.15993,0.99849,0.35721,24.99942,-0.82699,-0.39096,0.66098,100.06271,-13.4072,82.3514,-14.228,24.99942,10.56,3.97,-0.67,98.11119,125.9385,-211.0836,-646.5368
1781977655.042,0,1,885.683,581.2483,0.19708,23.09638,342.974,98.0,24.99941,3.0,36.6672399,-121.6033539,15.0,23.20207,0.20963,20.0,-0.19436,9.90392,0.07766,23.20442,14.90196,10.53853,5343.31111,18.82353,100.09203,-0.05516,0.89074,0.34573,24.99941,-0.82174,-0.37618,0.66023,100.06183,-10.3526,73.7402,-11.993,24.99941,10.30575,3.72175,-0.5305,98.11123,126.294,-210.876,-646.382
1781977655.043,0,1,885.684,581.2714,0.1971,23.0965,342.974,98.0,24.99941,3.0,36.6672401,-121.603354,15.0,23.2011,0.2071,20.0,-0.19182,9.78278,0.07721,23.20331,14.90196,10.54129,5342.55556,18.82353,100.09235,-0.12685,0.85483,0.34191,24.99941,-0.81999,-0.37126,0.65998,100.06154,-9.3344,70.8698,-11.248,24.99941,10.221,3.639,-0.484,98.11124,126.3147,-210.9331,-646.3694
1781977655.045,0,1,885.686,581.3176,0.19715,23.09675,342.974,98.0,24.99941,3.0,36.6672405,-121.6033541,15.0,23.19915,0.20203,20.0,-0.18674,9.54049,0.0763,23.20108,14.90196,10.54681,5341.04444,18.82353,100.09299,-0.29068,0.78518,0.40073,24.99941,-0.8165,-0.36141,0.65948,100.06095,-7.298,65.129,-9.758,24.99941,10.0515,3.4735,-0.391,98.11125,126.3561,-211.0473,-646.3442
1781977655.052,0,1,885.693,581.4793,0.19733,23.09763,342.974,98.0,24.9994,3.0,36.6672419,-121.6033546,15.0,23.19232,0.1843,20.0,-0.16895,8.69249,0.07313,23.19329,14.90196,10.56614,5335.75556,18.82353,100.09522,-0.86408,0.54142,0.60659,24.9994,-0.80426,-0.32693,0.65773,100.05893,0.052,42.1515,-2.5942,24.9994,9.45825,2.89425,-0.0655,98.11131,126.501,-211.447,-646.256
1781977655.053,0,1,885.694,581.5024,0.19735,23.09775,342.974,98.0,24.9994,3.0,36.6672421,-121.6033547,15.0,23.19135,0.18177,20.0,-0.16641,8.57134,0.07268,23.19218,14.90196,10.5689,5335.0,18.82353,100.09554,-0.94599,0.5066,0.636,24.9994,-0.80251,-0.32201,0.65748,100.05864,1.102,38.869,-1.5708,24.9994,9.3735,2.8115,-0.019,98.11132,126.5166,-211.5479,-646.2636
1781977655.055,0,1,885.696,581.5486,0.1974,23.098,342.974,98.0,24.99939,3.0,36.6672425,-121.6033548,15.0,23.1894,0.1767,20.0,-0.16133,8.32906,0.07177,23.18995,14.90196,10.57443,5333.48889,18.82353,100.09617,-0.94899,0.5803,0.57284,24.99939,-0.79901,-0.31216,0.65698,100.05806,3.202,32.304,0.476,24.99939,9.204,2.646,0.074,98.11134,126.5478,-211.7497,-646.2788
1781977655.059,0,1,885.7,581.641,0.1975,23.0985,342.974,98.0,24.99939,3.0,36.6672433,-121.6033551,15.0,23.1855,0.16657,20.0,-0.15116,7.84448,0.06996,23.1855,14.90196,10.58547,5330.46667,18.82353,100.09743,-0.95498,0.72771,0.44651,24.99939,-0.79201,-0.29245,0.65598,100.05693,-0.5892,12.2116,-3.2148,24.99939,8.865,2.315,0.26,98.11138,126.6102,-212.1533,-646.3092
1781977655.06,0,1,885.701,581.6641,0.19753,23.09863,342.974,98.0,24.99939,3.0,36.6672435,-121.6033552,15.0,23.18452,0.16427,20.0,-0.14843,7.71465,0.06955,23.18527,14.90196,10.58824,5329.71111,18.82353,100.09775,-0.95648,0.76456,0.41493,24.99939,-0.79026,-0.28753,0.65573,100.05665,-1.537,7.1885,-4.1375,24.99939,8.78025,2.23225,0.3065,98.1114,126.6258,-212.2542,-646.3168
1781977655.062,0,1,885.703,581.7103,0.19757,23.09887,342.974,98.0,24.99939,3.0,36.6672439,-121.6033553,15.0,23.18258,0.15967,20.0,-0.14295,7.455,0.06874,23.18482,14.90196,10.58824,5328.2,18.82353,100.09838,-0.95948,0.83827,0.35177,24.99939,-0.78677,-0.27768,0.65523,100.05609,-3.4326,-2.8577,-5.9829,24.99939,8.61075,2.06675,0.3995,98.11142,126.657,-212.456,-646.332
1781977655.063,0,1,885.704,581.7334,0.1976,23.099,342.974,98.0,24.99938,3.0,36.6672441,-121.6033554,15.0,23.1816,0.15737,20.0,-0.14022,7.32517,0.06833,23.1846,14.90196,10.58824,5327.44444,18.82353,100.0987,-0.96098,0.87512,0.32019,24.99938,-0.78502,-0.27275,0.65498,100.0558,-4.3804,-7.8808,-6.9056,24.99938,8.526,1.984,0.446,98.11144,126.6718,-212.4735,-646.3088
1781977655.065,0,1,885.706,581.7796,0.19765,23.09925,342.974,98.0,24.99938,3.0,36.6672445,-121.6033555,15.0,23.17965,0.15277,20.0,-0.13474,7.06552,0.06751,23.18415,14.90196,10.58824,5325.93333,18.82353,100.09933,-0.94477,0.85591,0.32146,24.99938,-0.78152,-0.2629,0.65448,100.05524,-6.276,-17.927,-8.751,24.99938,8.3565,1.8185,0.539,98.1115,126.7014,-212.5085,-646.2624
1781977655.072,0,1,885.713,581.9413,0.19782,23.10012,342.974,98.0,24.99937,3.0,36.6672459,-121.603356,15.0,23.17283,0.13668,20.0,-0.11559,6.15673,0.06466,23.18257,14.90196,10.58824,5320.64444,18.82353,100.10152,-0.88802,0.78867,0.32588,24.99937,-0.76928,-0.22843,0.65274,100.05331,5.5778,-40.7281,-4.5615,24.99937,7.76325,1.23925,0.8645,98.1117,126.805,-212.631,-646.1
1781977655.073,0,1,885.714,581.9644,0.19785,23.10025,342.974,98.0,24.99937,3.0,36.6672461,-121.6033561,15.0,23.17185,0.13438,20.0,-0.11285,6.02691,0.06425,23.18235,14.90196,10.58824,5319.88889,18.82353,100.10184,-0.87991,0.77906,0.32651,24.99937,-0.76753,-0.2235,0.65249,100.05304,7.2712,-43.9854,-3.963,24.99937,7.6785,1.1565,0.911,98.11169,126.77909,-212.62536,-646.17945
1781977655.075,0,1,885.716,582.0106,0.1979,23.1005,342.974,98.0,24.99937,3.0,36.6672465,-121.6033562,15.0,23.1699,0.12978,20.0,-0.10738,5.76725,0.06344,23.1819,14.90196,10.58824,5318.37778,18.82353,100.10246,-0.8443,0.73428,0.38953,24.99937,-0.76403,-0.21365,0.65199,100.05249,10.658,-50.5,-2.766,24.99937,7.509,0.991,1.004,98.11168,126.72727,-212.61409,-646.33836
1781977655.078,0,1,885.719,582.0799,0.19798,23.10088,342.974,98.0,24.99936,3.0,36.6672471,-121.6033564,15.0,23.16697,0.12288,20.0,-0.09917,5.37777,0.06221,23.18122,14.90196,10.58824,5316.11111,18.82353,100.10339,-0.79089,0.6671,0.48406,24.99936,-0.75879,-0.19888,0.65124,100.05169,10.1915,-53.9101,-2.0016,24.99936,7.25475,0.74275,1.1435,98.11166,126.64955,-212.59718,-646.57673
1781977655.079,0,1,885.72,582.103,0.198,23.101,343.268,98.0,24.99936,3.0,36.6672473,-121.6033565,15.0,23.166,0.12058,20.0,-0.09643,5.24794,0.06181,23.181,14.90196,10.58824,5315.35556,18.82353,100.1037,-0.77309,0.64471,0.51557,24.99936,-0.75704,-0.19395,0.65099,100.05142,10.036,-55.0468,-1.7468,24.99936,7.17,0.66,1.19,98.11166,126.62364,-212.59155,-646.65618
1781977655.083,0,1,885.724,582.1959,0.1981,23.1016,343.268,98.0,24.99936,3.0,36.6672481,-121.6033568,15.0,23.1671,0.11139,20.0,-0.08548,4.72864,0.06018,23.1801,14.90196,10.58824,5312.33333,18.82353,100.10494,-0.70187,0.55513,0.64161,24.99936,-0.75063,-0.18256,0.65329,100.05034,9.414,-59.5936,-0.7276,24.99936,6.828,0.603,1.57,98.11164,126.52,-212.569,-646.974
1781977655.085,0,1,885.726,582.24235,0.19815,23.1019,343.268,98.0,24.99936,3.0,36.6672485,-121.603357,15.0,23.16765,0.10679,20.0,-0.08001,4.46898,0.05936,23.17965,14.90196,10.58824,5310.82222,18.82353,100.10555,-0.60157,0.62419,0.56146,24.99936,-0.74743,-0.17686,0.65444,100.04981,9.103,-61.867,-0.218,24.99936,6.657,0.5745,1.76,98.11166,126.4432,-212.4964,-646.9288
1781977655.093,0,1,885.734,582.42815,0.19835,23.1031,343.268,98.0,24.99935,3.0,36.6672501,-121.6033576,15.0,23.16985,0.0884,20.0,-0.05811,3.43037,0.0561,23.17785,14.90196,10.58824,5304.77778,18.82353,100.10799,-0.20037,0.90041,0.24086,24.99935,-0.73462,-0.15408,0.65905,100.04783,1.8558,-55.323,-7.8836,24.99935,5.973,0.4605,2.52,98.11177,126.136,-212.206,-646.748
1781977655.095,0,1,885.736,582.4746,0.1984,23.1034,343.268,98.0,24.99934,3.0,36.6672505,-121.6033577,15.0,23.1704,0.0838,20.0,-0.05264,3.17071,0.05529,23.1774,14.90196,10.58824,5303.26667,18.82353,100.10859,-0.09632,0.88917,0.2834,24.99934,-0.73142,-0.14839,0.66021,100.04734,0.044,-53.687,-9.8,24.99934,5.802,0.432,2.71,98.11178,126.1476,-212.1178,-646.735
1781977655.098,0,1,885.739,582.54428,0.19848,23.10385,343.268,98.0,24.99934,3.0,36.6672511,-121.6033579,15.0,23.17123,0.0769,20.0,-0.04443,2.78123,0.05406,23.17672,14.90196,10.58824,5301.0,18.82353,100.10949,0.05976,0.87232,0.34721,24.99934,-0.72662,-0.13985,0.66193,100.04664,1.3454,-42.9353,-10.3832,24.99934,5.5455,0.38925,2.995,98.11181,126.165,-211.9855,-646.7155
1781977655.103,0,1,885.744,582.6604,0.1986,23.1046,343.268,98.0,24.99933,3.0,36.6672521,-121.6033583,15.0,23.1726,0.0654,20.0,-0.03075,2.1321,0.05203,23.1756,14.90196,10.58824,5299.38636,18.82353,100.11099,0.31988,0.84422,0.45357,24.99933,-0.71861,-0.12561,0.66481,100.04546,3.5144,-25.0158,-11.3552,24.99933,5.118,0.318,3.47,98.11184,126.194,-211.765,-646.683
1781977655.105,0,1,885.746,582.70685,0.19865,23.1049,343.268,98.0,24.99933,3.0,36.6672525,-121.6033585,15.0,23.17315,0.06081,20.0,-0.02527,1.87245,0.05121,23.17515,14.90196,10.58824,5298.74091,18.82353,100.11158,0.3619,0.83617,0.47615,24.99933,-0.71541,-0.11991,0.66597,100.04499,4.382,-17.848,-11.744,24.99933,4.947,0.2895,3.66,98.11186,126.2778,-211.7372,-646.5388
1781977655.109,0,1,885.75,582.79975,0.19875,23.1055,343.268,98.0,24.99933,3.0,36.6672533,-121.6033588,15.0,23.17425,0.05161,20.0,-0.01433,1.35314,0.04958,23.17425,14.90196,10.58824,5297.45,18.82353,100.11275,0.44592,0.82006,0.5213,24.99933,-0.70901,-0.10852,0.66827,100.04409,0.1704,3.646,-8.082,24.99933,4.605,0.2325,4.04,98.11189,126.4454,-211.6816,-646.2504
1781977655.113,0,1,885.754,582.89265,0.19885,23.1061,343.268,98.0,24.99932,3.0,36.6672541,-121.6033591,15.0,23.17535,0.05794,20.0,-0.00304,0.82055,0.04816,23.18071,14.90196,10.58824,5296.15909,18.82353,100.11392,0.52995,0.80394,0.56645,24.99932,-0.7026,-0.09713,0.67058,100.04319,-4.0412,25.14,-4.42,24.99932,4.263,0.1755,4.42,98.11193,126.613,-211.626,-645.962
1781977655.115,0,1,885.756,582.9391,0.1989,23.1064,343.268,98.0,24.99932,3.0,36.6672545,-121.6033592,15.0,23.1759,0.06111,20.0,0.00261,0.55426,0.04745,23.18394,14.90196,10.58824,5295.51364,18.82353,100.11449,0.50592,0.84345,0.51076,24.99932,-0.6994,-0.09144,0.67173,100.04274,-6.147,35.887,-2.589,24.99932,4.092,0.147,4.61,98.11198,126.7806,-211.4998,-646.0708
1781977655.118,0,1,885.759,583.00878,0.19898,23.10685,343.268,98.0,24.99932,3.0,36.6672551,-121.6033594,15.0,23.17673,0.06586,20.0,0.01108,0.15482,0.04639,23.18879,14.90196,10.58824,5294.54545,18.82353,100.11535,0.46989,0.9027,0.42721,24.99932,-0.6946,-0.0829,0.67346,100.04209,-10.4217,49.78,1.185,24.99932,3.8355,0.10425,4.895,98.11206,127.032,-211.3105,-646.234
1781977655.119,0,1,885.76,583.032,0.199,23.107,343.234,98.0,24.99932,3.0,36.6672553,-121.6033595,15.0,23.177,0.06744,20.0,0.0139,0.02167,0.04604,23.1904,14.90196,10.58824,5294.22273,18.82353,100.11563,0.45787,0.92246,0.39936,24.99932,-0.693,-0.08005,0.67403,100.04188,-11.8466,54.411,2.443,24.99932,3.75,0.09,4.99,98.11209,127.1158,-211.2474,-646.2884
1781977655.123,0,1,885.764,583.1254,0.199,23.1074,343.234,98.0,24.99932,3.0,36.6672561,-121.6033598,15.0,23.1848,0.07377,20.0,0.02519,-0.51092,0.04462,23.19686,14.90196,10.58824,5292.93182,18.82353,100.11677,0.40982,1.00146,0.28797,24.99932,-0.6919,-0.05854,0.67373,100.04101,-17.5462,72.935,7.475,24.99932,3.403,0.132,5.515,98.1122,127.451,-210.995,-646.506
1781977655.125,0,1,885.766,583.1721,0.199,23.1076,343.234,98.0,24.99932,3.0,36.6672565,-121.60336,15.0,23.1887,0.07694,20.0,0.03084,-0.77721,0.04391,23.20009,14.90196,10.58824,5292.28636,18.82353,100.11733,0.35462,0.97495,0.32643,24.99932,-0.69135,-0.04779,0.67357,100.04058,-20.396,82.197,9.991,24.99932,3.2295,0.153,5.7775,98.11221,127.58955,-211.02555,-646.59255
1781977655.133,0,1,885.774,583.3589,0.199,23.1084,343.234,98.0,24.99932,3.0,36.6672581,-121.6033606,15.0,23.2043,0.0896,20.0,0.05342,-1.84238,0.04108,23.21301,14.90196,10.58824,5289.70455,18.82353,100.11954,0.13379,0.8689,0.48029,24.99932,-0.68914,-0.00478,0.67296,100.03895,-18.1152,100.6794,7.8974,24.99932,2.5355,0.237,6.8275,98.11225,128.14373,-211.14773,-646.93873
1781977655.134,0,1,885.775,583.38225,0.199,23.1085,343.234,98.0,24.99932,3.0,36.6672583,-121.6033607,15.0,23.20625,0.09118,20.0,0.05624,-1.97553,0.04072,23.21462,14.90196,10.58824,5289.38182,18.82353,100.11981,0.11013,0.8536,0.49639,24.99932,-0.68887,0.0006,0.67289,100.03875,-17.8301,102.9897,7.6357,24.99932,2.44875,0.2475,6.95875,98.11226,128.213,-211.163,-646.982
1781977655.135,0,1,885.776,583.4056,0.199,23.1086,343.234,98.0,24.99932,3.0,36.6672585,-121.6033608,15.0,23.2082,0.09277,20.0,0.05907,-2.10868,0.04037,23.21624,14.90196,10.58824,5289.05909,18.82353,100.12008,0.08647,0.83831,0.51249,24.99932,-0.68859,0.00598,0.67281,100.03854,-17.545,105.3,7.374,24.99932,2.362,0.258,7.09,98.11227,128.2927,-211.207,-646.9552
1781977655.136,0,1,885.777,583.42895,0.199,23.1087,343.234,98.0,24.99932,3.0,36.6672587,-121.6033608,15.0,23.21015,0.09435,20.0,0.06189,-2.24183,0.04002,23.21786,14.90196,10.58824,5288.73636,18.82353,100.12035,0.06281,0.82301,0.52859,24.99932,-0.68832,0.01135,0.67273,100.03835,-17.2953,103.985,5.1332,24.99932,2.27525,0.2685,7.22125,98.11228,128.3724,-211.251,-646.9284
1781977655.143,0,1,885.784,583.5924,0.199,23.1094,343.234,98.0,24.99932,3.0,36.6672601,-121.6033614,15.0,23.2238,0.10543,20.0,0.08165,-3.17385,0.03754,23.22916,14.90196,10.58824,5286.47727,18.82353,100.12222,-0.10279,0.71594,0.6413,24.99932,-0.68639,0.04899,0.6722,100.03699,-15.5474,94.78,-10.5524,24.99932,1.668,0.342,8.14,98.11236,128.9303,-211.559,-646.7408
1781977655.144,0,1,885.785,583.61575,0.199,23.1095,343.234,98.0,24.99932,3.0,36.6672603,-121.6033615,15.0,23.22575,0.10701,20.0,0.08447,-3.307,0.03718,23.23077,14.90196,10.58824,5286.15455,18.82353,100.12248,-0.1496,0.73295,0.6217,24.99932,-0.68612,0.05436,0.67212,100.0368,-15.2977,93.465,-12.7932,24.99932,1.58125,0.3525,8.27125,98.11237,129.01,-211.603,-646.714
1781977655.145,0,1,885.786,583.6391,0.199,23.1096,343.234,98.0,24.99932,3.0,36.6672605,-121.6033616,15.0,23.2277,0.1086,20.0,0.08729,-3.44015,0.03683,23.23239,14.90196,10.58824,5285.83182,18.82353,100.12274,-0.19642,0.74996,0.6021,24.99932,-0.68584,0.05974,0.67204,100.0366,-15.048,92.15,-15.034,24.99932,1.4945,0.363,8.4025,98.11237,129.0585,-211.6434,-646.6939
1781977655.153,0,1,885.794,583.8259,0.199,23.1104,343.234,98.0,24.99932,3.0,36.6672621,-121.6033622,15.0,23.2433,0.12126,20.0,0.10988,-4.50532,0.03399,23.24531,14.90196,10.58824,5283.25,18.82353,100.12479,-0.57094,0.88603,0.44531,24.99932,-0.68364,0.10275,0.67143,100.03514,-19.832,80.8812,-18.4884,24.99932,0.8005,0.447,9.4525,98.11242,129.4465,-211.9666,-646.5331
1781977655.154,0,1,885.795,583.84925,0.199,23.1105,343.234,98.0,24.99932,3.0,36.6672623,-121.6033623,15.0,23.24525,0.12284,20.0,0.1127,-4.63847,0.03364,23.24692,14.90196,10.58824,5282.92727,18.82353,100.12504,-0.6422,0.86622,0.45508,24.99932,-0.68336,0.10813,0.67136,100.03496,-20.43,79.4726,-18.9202,24.99932,0.71375,0.4575,9.58375,98.11242,129.495,-212.007,-646.513
1781977655.155,0,1,885.796,583.8726,0.199,23.1106,343.234,98.0,24.99932,3.0,36.6672625,-121.6033624,15.0,23.2472,0.12442,20.0,0.11552,-4.77161,0.03329,23.24854,14.90196,10.58824,5282.60455,18.82353,100.12528,-0.71345,0.84641,0.46485,24.99932,-0.68309,0.1135,0.67128,100.03477,-21.028,78.064,-19.352,24.99932,0.627,0.468,9.715,98.11243,129.5344,-212.0615,-646.592
1781977655.158,0,1,885.799,583.94265,0.199,23.1109,343.234,98.0,24.99932,3.0,36.6672631,-121.6033626,15.0,23.25305,0.12917,20.0,0.12399,-5.17105,0.03222,23.25338,14.90196,10.58824,5281.63636,18.82353,100.12602,-0.92723,0.78697,0.49415,24.99932,-0.68226,0.12963,0.67105,100.03426,-17.9494,69.448,-11.6822,24.99932,0.36675,0.4995,10.10875,98.11244,129.6526,-212.225,-646.829
1781977655.159,0,1,885.8,583.966,0.199,23.111,343.007,98.0,24.99932,3.0,36.6672633,-121.6033627,15.0,23.255,0.13076,20.0,0.12681,-5.3042,0.03187,23.255,14.90196,10.58824,5281.31364,18.82353,100.12627,-0.99849,0.76715,0.50392,24.99932,-0.68199,0.13501,0.67097,100.03409,-16.9232,66.576,-9.1256,24.99932,0.28,0.51,10.24,98.11244,129.692,-212.2795,-646.908
1781977655.159,0,1,885.8,583.966,0.199,23.111,343.007,98.0,24.99932,3.0,36.6672633,-121.6033627,15.0,23.255,0.13076,20.0,0.12681,-5.3042,0.03187,23.255,14.90196,10.58824,5281.31364,18.82353,100.12627,-0.99849,0.76715,0.50392,24.99932,-0.68199,0.13501,0.67097,100.03409,-16.9232,66.576,-9.1256,24.99932,0.28,0.51,10.24,98.11244,129.692,-212.2795,-646.908
1781977655.163,0,1,885.804,584.0611,0.1991,23.1112,343.007,98.0,24.99932,3.0,36.6672642,-121.603363,15.0,23.2584,0.14179,20.0,0.13813,-5.83138,0.03054,23.25758,14.90196,10.58824,5280.02273,18.82353,100.12725,-1.28352,0.6879,0.543,24.99932,-0.68169,0.14931,0.66708,100.03341,-12.8184,55.088,1.1008,24.99932,0.058,0.677,10.531,98.11246,129.8496,-212.4975,-647.224
1781977655.164,0,1,885.805,584.08487,0.19912,23.11125,343.007,98.0,24.99932,3.0,36.6672644,-121.6033631,15.0,23.25925,0.14455,20.0,0.14096,-5.96317,0.0302,23.25823,14.90196,10.58824,5279.7,18.82353,100.12749,-1.30839,0.66625,0.55372,24.99932,-0.68162,0.15288,0.6661,100.03324,-11.7922,52.216,3.6574,24.99932,0.0025,0.71875,10.60375,98.11247,129.889,-212.552,-647.303
1781977655.165,0,1,885.806,584.10865,0.19915,23.1113,343.007,98.0,24.99932,3.0,36.6672646,-121.6033631,15.0,23.2601,0.14731,20.0,0.14379,-6.09496,0.02987,23.25887,14.90196,10.58824,5279.37727,18.82353,100.12772,-1.33326,0.6446,0.56443,24.99932,-0.68154,0.15646,0.66513,100.03307,-10.766,49.344,6.214,24.99932,-0.053,0.7605,10.6765,98.11249,129.8931,-212.5379,-647.4026
1781977655.173,0,1,885.814,584.29885,0.19935,23.1117,343.007,98.0,24.99933,3.0,36.6672662,-121.6033638,15.0,23.2669,0.16938,20.0,0.16642,-7.14931,0.0272,23.26403,14.90196,10.58824,5276.79545,18.82353,100.12959,-1.53223,0.47141,0.65017,24.99933,-0.68095,0.18505,0.65734,100.03179,-6.4892,18.2192,6.5932,24.99933,-0.497,1.0945,11.2585,98.11269,129.9259,-212.4251,-648.1994
1781977655.174,0,1,885.815,584.32263,0.19938,23.11175,343.007,98.0,24.99933,3.0,36.6672664,-121.6033639,15.0,23.26775,0.17214,20.0,0.16925,-7.28111,0.02687,23.26468,14.90196,10.58824,5276.47273,18.82353,100.12981,-1.48586,0.49013,0.66182,24.99933,-0.68088,0.18862,0.65637,100.03163,-5.9546,14.3286,6.6406,24.99933,-0.5525,1.13625,11.33125,98.11271,129.93,-212.411,-648.299
1781977655.175,0,1,885.816,584.3464,0.1994,23.1118,343.007,98.0,24.99934,3.0,36.6672666,-121.6033639,15.0,23.2686,0.1749,20.0,0.17208,-7.4129,0.02654,23.26532,14.90196,10.58824,5276.15,18.82353,100.13003,-1.43949,0.50884,0.67346,24.99934,-0.6808,0.1922,0.65539,100.03147,-5.42,10.438,6.688,24.99934,-0.608,1.178,11.404,98.11271,129.86355,-212.328,-648.35355
1781977655.18,0,1,885.821,584.46528,0.19953,23.11205,343.007,98.0,24.99934,3.0,36.6672676,-121.6033643,15.0,23.27285,0.18869,20.0,0.18623,-8.07187,0.02487,23.26855,14.90196,10.58824,5274.53636,18.82353,100.13114,-1.20766,0.6024,0.73169,24.99934,-0.68043,0.21007,0.65052,100.03073,-2.8935,-3.8355,-5.6785,24.99934,-0.8855,1.38675,11.76775,98.11273,129.53127,-211.913,-648.62627
1781977655.183,0,1,885.824,584.5366,0.1996,23.1122,343.007,98.0,24.99935,3.0,36.6672682,-121.6033646,15.0,23.2754,0.19697,20.0,0.19471,-8.46725,0.02387,23.27048,14.90196,10.58824,5273.56818,18.82353,100.1318,-1.06856,0.65853,0.76662,24.99935,-0.68021,0.22079,0.6476,100.03028,-1.3776,-12.3996,-13.0984,24.99935,-1.052,1.512,11.986,98.11274,129.33191,-211.664,-648.78991
1781977655.185,0,1,885.826,584.58415,0.19965,23.1123,343.007,98.0,24.99935,3.0,36.6672686,-121.6033647,15.0,23.2771,0.20249,20.0,0.20037,-8.73084,0.0232,23.27177,14.90196,10.58824,5272.92273,18.82353,100.13221,-1.06324,0.68774,0.69791,24.99935,-0.68006,0.22794,0.64565,100.02998,-0.367,-18.109,-18.045,24.99935,-1.163,1.5955,12.1315,98.11275,129.199,-211.498,-648.899
1781977655.193,0,1,885.834,584.77435,0.19985,23.1127,343.007,98.0,24.99936,3.0,36.6672703,-121.6033654,15.0,23.2839,0.22456,20.0,0.223,-9.78519,0.02054,23.27693,14.90196,10.58824,5270.34091,18.82353,100.13387,-1.04195,0.80456,0.42308,24.99936,-0.67947,0.25653,0.63786,100.0289,1.4514,-26.2634,-5.8802,24.99936,-1.607,1.9295,12.7135,98.1127,129.3646,-211.1876,-648.2366
1781977655.195,0,1,885.836,584.8219,0.1999,23.1128,343.007,98.0,24.99936,3.0,36.6672707,-121.6033655,15.0,23.2856,0.23008,20.0,0.22866,-10.04877,0.01987,23.27822,14.90196,10.58824,5269.69545,18.82353,100.13426,-1.06373,0.76228,0.50619,24.99936,-0.67932,0.26368,0.63592,100.02863,1.906,-28.302,-2.839,24.99936,-1.718,2.013,12.859,98.11268,129.406,-211.11,-648.071
1781977655.196,0,1,885.837,584.84567,0.19992,23.11285,343.007,98.0,24.99936,3.0,36.6672709,-121.6033656,15.0,23.28645,0.23284,20.0,0.23149,-10.18057,0.01954,23.27886,14.90196,10.58824,5269.37273,18.82353,100.13445,-1.07462,0.74114,0.54774,24.99936,-0.67925,0.26725,0.63494,100.02851,2.1821,-27.4786,-0.7169,24.99936,-1.7735,2.05475,12.93175,98.11269,129.3709,-211.1254,-648.0274
1781977655.199,0,1,885.84,584.917,0.2,23.113,342.756,98.0,24.99936,3.0,36.6672715,-121.6033658,15.0,23.289,0.24111,20.0,0.23998,-10.57595,0.01854,23.2808,14.90196,10.58824,5268.40455,18.82353,100.13503,-1.10729,0.67772,0.6724,24.99936,-0.67903,0.27797,0.63202,100.02814,3.0104,-25.0084,5.6494,24.99936,-1.94,2.18,13.15,98.11271,129.2656,-211.1716,-647.8966
1781977655.203,0,1,885.844,585.0085,0.2001,23.1125,342.756,98.0,24.99937,3.0,36.6672723,-121.6033662,14.9,23.2883,0.25215,20.0,0.2513,-11.10312,0.01721,23.28338,14.90196,10.58824,5267.11364,18.82353,100.1358,-1.15085,0.59317,0.83861,24.99937,-0.68423,0.29557,0.62902,100.02764,4.1148,-21.7148,14.1378,24.99937,-2.192,2.328,13.567,98.11273,129.1252,-211.2332,-647.7222
